GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 30
NumberOfClasses: 6
ClassIDsAndCounters: 
1	5
2	5
5	5
4	5
3	5
6	5
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 47
TimeSeriesData: 
TimeSeriesData: 
0.382658	-0.41743	-0.971641
0.539886	-0.470391	-1.02295
0.54958	-0.414592	-0.978498
0.666142	-0.40348	-0.937359
0.921254	-0.455732	-0.864301
0.889335	-0.399224	-0.734735
0.780339	-0.328058	-0.367317
0.870893	-0.428542	-0.0977828
0.781994	-0.208422	0.143616
0.356414	-0.0705816	0.38596
-0.0237714	-0.0339344	0.647692
-0.401592	-0.0351165	0.980355
-0.41105	0.0273019	1.04372
-0.139387	0.0258833	0.965932
-0.0441047	-0.038663	0.814142
-0.076969	-0.0651436	0.767091
-0.0601822	-0.0679808	0.679138
0.0213874	-0.0140739	0.627123
0.0563796	-0.0563956	0.573452
0.0254068	-0.0599421	0.503704
-0.0370117	-0.00721737	0.513635
-0.102031	0.00838725	0.507487
-0.0540349	0.062767	0.435848
0.0204417	0.142445	0.294697
-0.00485672	0.176492	0.247647
-0.0102947	0.266809	0.451216
0.0608718	0.504425	0.571561
0.0663098	0.631153	0.756688
0.029899	0.832122	1.01724
0.0341548	0.933788	1.05814
0.0648912	1.0059	1.12623
0.164666	1.0695	1.17565
0.209352	1.1863	1.16926
0.163957	1.12837	1.26266
0.232523	1.06761	1.31183
0.172469	1.01252	1.1896
0.141969	0.955067	1.20828
0.164193	0.909672	1.07493
0.124236	0.848909	0.995959
0.145279	0.831886	0.925975
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 35
TimeSeriesData: 
0.425925	-0.33586	-0.939487
0.469193	-0.347682	-0.965494
0.514115	-0.364469	-0.988901
0.606797	-0.372271	-0.964312
0.711774	-0.398279	-0.950126
0.869475	-0.370143	-0.88487
0.960975	-0.324511	-0.876359
0.772537	-0.272969	-0.596658
0.837793	-0.290938	-0.209852
0.821715	-0.258783	-0.0282713
0.603014	-0.201093	0.222112
0.356887	-0.104155	0.337728
-0.0367753	-0.0483568	0.716495
-0.28243	0.00838725	0.786952
-0.277228	0.100123	0.886017
-0.0968294	0.106034	0.929758
-0.0580543	0.0923212	0.875378
0.0693834	0.0712786	0.68765
0.0317905	0.0764801	0.613173
0.0913718	0.062767	0.52451
0.0438486	0.0601662	0.507014
-0.0344109	0.0722243	0.496611
-0.0112404	0.12093	0.48408
-0.0192792	0.158523	0.491883
-0.0504884	0.198007	0.464929
-0.0159691	0.307949	0.418588
0.12991	0.421673	0.441759
0.145752	0.62075	0.591658
0.0488137	0.685533	0.693797
0.0492866	0.918657	0.828328
0.0159494	1.03735	0.848425
0.0790772	1.11561	1.08888
0.198949	1.21751	1.11512
